TIME;LIN2_VmSize;LIN2_VmData;LIN2_RSS;LIN2_byte_letti__sec;LIN2_byte_scritti__sec;;;;;;
63000;735284;666908;42128;85438166;65553625;;;;;;
63120;735284;666908;42128;86459684;68198288;;;;;;
63240;735284;666908;42128;88713736;72345348;;;;;;
63360;735284;666908;42128;80474716;63086055;;;;;;
63480;735284;666908;42128;93932559;68533889;;;;;;
63600;735284;666908;42128;77405323;61965942;;;;;;
63720;735284;666908;42128;82917550;59377718;;;;;;
63840;735284;666908;42128;83316349;65268513;;;;;;
63960;735284;666908;42128;79174486;63354690;;;;;;
64080;735284;666908;42128;81160131;63108787;;;;;;
64200;735284;666908;42128;80300506;63218112;;;;;;
64320;735284;666908;42128;80938478;66430582;;;;;;
64440;735284;666908;42128;80782033;63789402;;;;;;
64560;735284;666908;42128;80759004;65573964;;;;;;
64680;735284;666908;42128;95385410;70174986;;;;;;
64800;735284;666908;42128;89482263;66180708;;;;;;
64920;735284;666908;42128;91250591;68944831;;;;;;
65040;735284;666908;42128;78184318;61735632;;;;;;
65160;735284;666908;42128;89260602;65867852;;;;;;
65280;735284;666908;42128;75450281;62732788;;;;;;
65400;735284;666908;42128;77812727;65079749;;;;;;
65520;735284;666908;42128;85957538;66171135;;;;;;
65640;735284;666908;42128;78827249;61712734;;;;;;
65760;735284;666908;42128;87303747;67046714;;;;;;
65880;735284;666908;42128;80482924;65038906;;;;;;
66000;735284;666908;42128;86901943;67047522;;;;;;
66120;735284;666908;42128;86308590;66452870;;;;;;
66240;735284;666908;42128;80489592;63339667;;;;;;
66360;735284;666908;42128;83030225;65395846;;;;;;
66480;735284;666908;42128;85491510;70354857;;;;;;
66600;735284;666908;42128;85695180;68227229;;;;;;
66720;735284;666908;42128;80709876;65561836;;;;;;
66840;735284;666908;42128;86199605;68461856;;;;;;
66960;735284;666908;42128;77156353;63623970;;;;;;
67080;735284;666908;42128;78791612;64068644;;;;;;
67200;735284;666908;42128;87298077;64334463;;;;;;
67320;735284;666908;42128;82104001;66133252;;;;;;
67440;735284;666908;42128;85921434;66759467;;;;;;
67560;735284;666908;42128;80135250;68777669;;;;;;
67680;735284;666908;42128;84171330;67020067;;;;;;
67800;735284;666908;42128;80643702;68372056;;;;;;
67920;735284;666908;42128;86543832;62530440;;;;;;
68040;735284;666908;42128;83311252;64072648;;;;;;
68160;735284;666908;42128;77746257;61479609;;;;;;
68280;735284;666908;42128;77169992;63590526;;;;;;
68400;735284;666908;42128;81137303;61433373;;;;;;
68520;735284;666908;42128;86435498;61541030;;;;;;
68640;735284;666908;42128;83983213;65805234;;;;;;
68760;735284;666908;42128;75788558;63524746;;;;;;
68880;735284;666908;42128;82032049;67230743;;;;;;
69000;735284;666908;42128;83011588;65165034;;;;;;
69120;735284;666908;42128;84211301;67001780;;;;;;
69240;735284;666908;42128;86506292;67260700;;;;;;
69360;735284;666908;42128;85012032;69157486;;;;;;
69480;735284;666908;42128;79979665;64388628;;;;;;
69600;735284;666908;42128;82585625;68502653;;;;;;
69720;735284;666908;42128;92263077;68820833;;;;;;
69840;735284;666908;42128;84240005;67909936;;;;;;
69960;735284;666908;42128;82010622;67159553;;;;;;
70080;735284;666908;42128;83124901;68034623;;;;;;
70200;735284;666908;42128;79919650;66288389;;;;;;
70320;735284;666908;42128;89805775;66887722;;;;;;
70440;735284;666908;42128;88890483;65675809;;;;;;
70560;735284;666908;42128;85204669;65245000;;;;;;
70680;735284;666908;42128;81932717;69645011;;;;;;
70800;735284;666908;42128;73486972;63369976;;;;;;
70920;735284;666908;42128;89672276;69083704;;;;;;
71040;735284;666908;42128;80116176;63099407;;;;;;
71160;735284;666908;42128;87550619;66758781;;;;;;
71280;735284;666908;42128;85267617;69138789;;;;;;
71400;735284;666908;42128;82494075;66224873;;;;;;
71520;735284;666908;42128;83716349;67717764;;;;;;
71640;735284;666908;42128;76718558;60759429;;;;;;
71760;735284;666908;42128;87495107;66708909;;;;;;
71880;735284;666908;42128;81606385;68308926;;;;;;
72000;735284;666908;42128;83810823;63619070;;;;;;
72120;735284;666908;42128;86188121;67878177;;;;;;
72240;735284;666908;42128;78575272;64891134;;;;;;
72360;735284;666908;42128;77159354;65638497;;;;;;
72480;735284;666908;42128;82317221;64069688;;;;;;
72600;735284;666908;42128;80065945;63423348;;;;;;
72720;735284;666908;42128;83052556;67414272;;;;;;
72840;735284;666908;42128;82713098;62332671;;;;;;
72960;735284;666908;42128;96141168;71242374;;;;;;
73080;735284;666908;42128;87238341;69585328;;;;;;
73200;735284;666908;42128;79968424;63584294;;;;;;
73320;735284;666908;42128;85130468;69917232;;;;;;
73440;735284;666908;42128;81215742;64481073;;;;;;
73560;735284;666908;42128;79749018;65978060;;;;;;
73680;735284;666908;42128;80017407;66447075;;;;;;
73800;735284;666908;42128;83396190;66674931;;;;;;
73920;735284;666908;42128;84511215;68823679;;;;;;
74040;735284;666908;42128;83317102;65422304;;;;;;
74160;735284;666908;42128;81229144;64867979;;;;;;
74280;735284;666908;42128;83110410;64127487;;;;;;
74400;735284;666908;42128;89157464;62729350;;;;;;
74520;735284;666908;42128;78137042;61958074;;;;;;
74640;735284;666908;42128;81560651;62468303;;;;;;
74760;735284;666908;42128;84479380;64625038;;;;;;
74880;735284;666908;42128;79506134;64113469;;;;;;
75000;735284;666908;42128;88355783;71110620;;;;;;
75120;735284;666908;42128;86915469;69564496;;;;;;
75240;735284;666908;42128;84437880;63422423;;;;;;
75360;735284;666908;42128;78855682;63703028;;;;;;
75480;735284;666908;42128;80115504;66080192;;;;;;
75600;735284;666908;42128;85132385;67729318;;;;;;
75720;735284;666908;42128;79165182;63948524;;;;;;
75840;735284;666908;42128;81616274;66232152;;;;;;
75960;735284;666908;42128;82017976;62318352;;;;;;
76080;735284;666908;42128;75083340;62356758;;;;;;
76200;735284;666908;42128;84828557;66971822;;;;;;
76320;735284;666908;42128;84805459;67723521;;;;;;
76440;735284;666908;42128;83155480;68286925;;;;;;
76560;735284;666908;42128;77192769;60095468;;;;;;
76680;735284;666908;42128;89274834;66189721;;;;;;
76800;735284;666908;42128;85838349;67370085;;;;;;
76920;735284;666908;42128;77355184;63221405;;;;;;
77040;735284;666908;42128;75977980;64071461;;;;;;
77160;735284;666908;42128;83140332;69063485;;;;;;
77280;735284;666908;42128;81914715;65459579;;;;;;
77400;735284;666908;42128;82836418;67742496;;;;;;
77520;735284;666908;42128;83496036;64808074;;;;;;
77640;735284;666908;42128;76363704;62205453;;;;;;
77760;735284;666908;42128;90205694;67563598;;;;;;
77880;735284;666908;42128;80829656;65379822;;;;;;
78000;735284;666908;42128;79651149;67439547;;;;;;
78120;735284;666908;42128;85517450;65401289;;;;;;
78240;735284;666908;42128;82439316;64945419;;;;;;
78360;735284;666908;42128;80076997;59269655;;;;;;
78480;735284;666908;42128;89392343;66560373;;;;;;
78600;735284;666908;42128;85560684;63105922;;;;;;
78720;735284;666908;42128;88371083;69507646;;;;;;
78840;735284;666908;42128;81314960;67414862;;;;;;
78960;735284;666908;42128;76359943;61751433;;;;;;
79080;735284;666908;42128;89919470;67229399;;;;;;
79200;735284;666908;42128;83384965;65994313;;;;;;
79320;735284;666908;42128;83443878;65346187;;;;;;
79440;735284;666908;42128;86462493;68160408;;;;;;
79560;735284;666908;42128;85326072;67341962;;;;;;
79680;735284;666908;42128;81074513;64074742;;;;;;
79800;735284;666908;42128;83007186;68385222;;;;;;
79920;735284;666908;42128;86763449;68326158;;;;;;
80040;735284;666908;42128;82727745;64772110;;;;;;
80160;735284;666908;42128;87018711;67778005;;;;;;
80280;735284;666908;42128;79781659;61145150;;;;;;
80400;735284;666908;42128;80403828;64829665;;;;;;
80520;735284;666908;42128;80419835;63674176;;;;;;
80640;735284;666908;42128;83147628;66442899;;;;;;
80760;735284;666908;42128;86512279;68689652;;;;;;
80880;735284;666908;42128;85406730;65741243;;;;;;
81000;735284;666908;42128;75821960;62581889;;;;;;
81120;735284;666908;42128;89549019;65313507;;;;;;
81240;735284;666908;42128;76394624;63753904;;;;;;
81360;735284;666908;42128;84590900;65249915;;;;;;
81480;735284;666908;42128;83420359;68870991;;;;;;
81600;735284;666908;42128;89057144;68236831;;;;;;
81720;735284;666908;42128;85585650;64735151;;;;;;
81840;735284;666908;42128;84370686;67689221;;;;;;
81960;735284;666908;42128;85618848;66468867;;;;;;
82080;735284;666908;42128;76559696;62810792;;;;;;
82200;735284;666908;42128;82356428;69018582;;;;;;
82320;735284;666908;42128;83221194;65790629;;;;;;
82440;735284;666908;42128;92176918;67493072;;;;;;
82560;735284;666908;42128;79609428;67001434;;;;;;
82680;735284;666908;42128;81239081;66026814;;;;;;
82800;735284;666908;42128;82137740;67307241;;;;;;
82920;735284;666908;42128;83448301;63231723;;;;;;
83040;735284;666908;42128;85300676;68325706;;;;;;
83160;735284;666908;42128;84611883;67016416;;;;;;
83280;735284;666908;42128;75830913;62475491;;;;;;
83400;735284;666908;42128;82857856;67311656;;;;;;
83520;735284;666908;42128;79423966;66822347;;;;;;
83640;735284;666908;42128;77341404;62883001;;;;;;
83760;735284;666908;42128;89789111;65984150;;;;;;
83880;735284;666908;42128;82392402;63497335;;;;;;
84000;735284;666908;42128;80890161;65183480;;;;;;
84120;735284;666908;42128;87937537;68197202;;;;;;
84240;735284;666908;42128;81000269;64799393;;;;;;
84360;735284;666908;42128;83283077;66127496;;;;;;
84480;735284;666908;42128;87437392;67000353;;;;;;
84600;735284;666908;42128;89477479;68826367;;;;;;
84720;735284;666908;42128;84355816;65111378;;;;;;
84840;735284;666908;42128;79283964;62234623;;;;;;
84960;735284;666908;42128;81310732;64190748;;;;;;
85080;735284;666908;42128;82882863;68859291;;;;;;
85200;735284;666908;42128;88003520;63723205;;;;;;
85320;735284;666908;42128;79881346;65020034;;;;;;
85440;735284;666908;42128;86514210;66887606;;;;;;
85560;735284;666908;42128;79575077;65893430;;;;;;
85680;735284;666908;42128;73799704;63107096;;;;;;
85800;735284;666908;42128;85572271;66682385;;;;;;
85920;735284;666908;42128;84221096;67978217;;;;;;
86040;735284;666908;42128;83737871;67830610;;;;;;
86160;735284;666908;42128;82926607;67554061;;;;;;
86280;735284;666908;42128;78717172;61477859;;;;;;
86400;735284;666908;42128;87399474;67376758;;;;;;
86520;735284;666908;42128;74688219;64279797;;;;;;
86640;735284;666908;42128;80805470;65939331;;;;;;
86760;735284;666908;42128;79533731;64639489;;;;;;
86880;735284;666908;42128;78722262;68364890;;;;;;
87000;735284;666908;42128;78474857;61868076;;;;;;
87120;735284;666908;42128;86129707;66039504;;;;;;
87240;735284;666908;42128;87240080;70579009;;;;;;
87360;735284;666908;42128;88301929;69913032;;;;;;
87480;735284;666908;42128;78598199;63437206;;;;;;
87600;735284;666908;42128;89101512;66843644;;;;;;
87720;735284;666908;42128;88271989;63547292;;;;;;
87840;735284;666908;42128;75171367;65082804;;;;;;
87960;735284;666908;42128;85080625;68389764;;;;;;
88080;735284;666908;42128;84945713;63805911;;;;;;
88200;735284;666908;42128;82386691;64873243;;;;;;
88320;735284;666908;42128;81013467;67208926;;;;;;
88440;735284;666908;42128;83775388;65088085;;;;;;
88560;735284;666908;42128;84555810;67519931;;;;;;
88680;735284;666908;42128;82058907;64697531;;;;;;
88800;735284;666908;42128;88995101;67669123;;;;;;
88920;735284;666908;42128;87774033;67717662;;;;;;
89040;735284;666908;42128;77923741;64234990;;;;;;
89160;735284;666908;42128;74701148;62297000;;;;;;
89280;735284;666908;42128;79859092;65537974;;;;;;
89400;735284;666908;42128;80443167;65924732;;;;;;
89520;735284;666908;42128;79816904;63552612;;;;;;
89640;735284;666908;42128;86527044;67445283;;;;;;
89760;735284;666908;42128;82724210;66307594;;;;;;
89880;735284;666908;42128;87247410;67265318;;;;;;
90000;735284;666908;42128;79025191;64941686;;;;;;
90120;735284;666908;42128;79903639;63328563;;;;;;
90240;735284;666908;42128;81999326;67303907;;;;;;
90360;735284;666908;42128;85629608;64801999;;;;;;
90480;735284;666908;42128;85596174;66580452;;;;;;
90600;735284;666908;42128;85113399;66687142;;;;;;
90720;735284;666908;42128;82404702;65996780;;;;;;
90840;735284;666908;42128;81440369;64896386;;;;;;
90960;735284;666908;42128;79518862;65854795;;;;;;
91080;735284;666908;42128;84853705;66753803;;;;;;
91200;735284;666908;42128;85620187;66679248;;;;;;
91320;735284;666908;42128;77107613;62016306;;;;;;
91440;735284;666908;42128;84279943;62144875;;;;;;
91560;735284;666908;42128;82977155;63701473;;;;;;
91680;735284;666908;42128;81175433;67696606;;;;;;
91800;735284;666908;42128;79140031;65717331;;;;;;
91920;735284;666908;42128;87243291;67657668;;;;;;
92040;735284;666908;42128;77112213;65595682;;;;;;
92160;735284;666908;42128;89068922;67572895;;;;;;
92280;735284;666908;42128;83775669;63496834;;;;;;
92400;735284;666908;42128;83635889;63381508;;;;;;
92520;735284;666908;42128;84575810;63536991;;;;;;
92640;735284;666908;42128;81513800;64746597;;;;;;
92760;735284;666908;42128;82697872;65583993;;;;;;
92880;735284;666908;42128;90401163;65051577;;;;;;
93000;735284;666908;42128;72602368;60674689;;;;;;
93120;735284;666908;42128;83379636;65959057;;;;;;
93240;735284;666908;42128;84439593;64164806;;;;;;
93360;735284;666908;42128;79783196;62421889;;;;;;
93480;735284;666908;42128;82515458;66584132;;;;;;
93600;735284;666908;42128;80226520;64549692;;;;;;
93720;735284;666908;42128;80995424;65121564;;;;;;
93840;735284;666908;42128;86199862;67058108;;;;;;
93960;735284;666908;42128;83068170;64342145;;;;;;
94080;735284;666908;42128;85782046;67874130;;;;;;
94200;735284;666908;42128;83720210;65834428;;;;;;
94320;735284;666908;42128;80510721;63641260;;;;;;
94440;735284;666908;42128;83724919;66252802;;;;;;
94560;735284;666908;42128;80011677;63815275;;;;;;
94680;735284;666908;42128;80542846;64165083;;;;;;
94800;735284;666908;42128;83086103;63224013;;;;;;
94920;735284;666908;42128;86007889;69219604;;;;;;
95040;735284;666908;42128;73701980;63679378;;;;;;
95160;735284;666908;42128;83220159;67304324;;;;;;
95280;735284;666908;42128;77766210;66137962;;;;;;
95400;735284;666908;42128;75718301;62751924;;;;;;
95520;735284;666908;42128;86189230;67399016;;;;;;
95640;735284;666908;42128;85016977;65950164;;;;;;
95760;735284;666908;42128;77490480;64514318;;;;;;
95880;735284;666908;42128;85728715;64410940;;;;;;
96000;735284;666908;42128;83896677;67737550;;;;;;
96120;735284;666908;42128;82490383;68297031;;;;;;
96240;735284;666908;42128;81795385;62877263;;;;;;
96360;735284;666908;42128;91904713;69175396;;;;;;
96480;735284;666908;42128;78860599;63658354;;;;;;
96600;735284;666908;42128;89202474;64981457;;;;;;
96720;735284;666908;42128;86909075;69926581;;;;;;
96840;735284;666908;42128;80743191;63272948;;;;;;
96960;735284;666908;42128;86331390;68284357;;;;;;
97080;735284;666908;42128;80759695;62574754;;;;;;
97200;735284;666908;42128;79868724;62615071;;;;;;
97320;735284;666908;42128;80615941;65733037;;;;;;
97440;735284;666908;42128;80339191;60165954;;;;;;
97560;735284;666908;42128;88341277;68627035;;;;;;
97680;735284;666908;42128;80667718;65617517;;;;;;
97800;735284;666908;42128;79897290;64937580;;;;;;
97920;735284;666908;42128;81867744;66877978;;;;;;
98040;735284;666908;42128;92647626;67385624;;;;;;
98160;735284;666908;42128;83465520;66226461;;;;;;
98280;735284;666908;42128;78267314;63764236;;;;;;
98400;735284;666908;42128;84082503;65486787;;;;;;
98520;735284;666908;42128;78034733;64542537;;;;;;
98640;735284;666908;42128;77275884;64035122;;;;;;
98760;735284;666908;42128;81462543;62394679;;;;;;
98880;735284;666908;42128;87896957;67581262;;;;;;
99000;735284;666908;42128;80744025;64431888;;;;;;
99120;735284;666908;42128;87508922;68877789;;;;;;
99240;735284;666908;42128;87171391;65854822;;;;;;
99360;735284;666908;42128;83268991;65746204;;;;;;
99480;735284;666908;42128;84202624;63393677;;;;;;
99600;735284;666908;42128;87649452;70627249;;;;;;
99720;735284;666908;42128;81202057;68209842;;;;;;
99840;735284;666908;42128;83162510;65372480;;;;;;
99960;735284;666908;42128;83615470;65221701;;;;;;
100080;735284;666908;42128;78222019;64907787;;;;;;
100200;735284;666908;42128;82270894;62680583;;;;;;
100320;735284;666908;42128;84673975;64367082;;;;;;
100440;735284;666908;42128;88814522;70257887;;;;;;
100560;735284;666908;42128;82937783;66053235;;;;;;
100680;735284;666908;42128;82703222;62895767;;;;;;
100800;735284;666908;42128;79777844;64416621;;;;;;
100920;735284;666908;42128;82924706;66596054;;;;;;
101040;735284;666908;42128;81688896;66498073;;;;;;
101160;735284;666908;42128;86342282;67101362;;;;;;
101280;735284;666908;42128;81826681;68006714;;;;;;
101400;735284;666908;42128;79179188;64322214;;;;;;
101520;735284;666908;42128;78817452;62698589;;;;;;
101640;735284;666908;42128;77429097;62339011;;;;;;
101760;735284;666908;42128;80450857;65676538;;;;;;
101880;735284;666908;42128;81674803;66730259;;;;;;
102000;735284;666908;42128;84117179;63023832;;;;;;
102120;735284;666908;42128;81223499;66113439;;;;;;
102240;735284;666908;42128;80094395;66437625;;;;;;
102360;735284;666908;42128;83758227;65514458;;;;;;
102480;735284;666908;42128;85895100;67579315;;;;;;
102600;735284;666908;42128;88016045;66928565;;;;;;
102720;735284;666908;42128;89560517;66832366;;;;;;
102840;735284;666908;42128;77875897;62933850;;;;;;
102960;735284;666908;42128;80960875;63687444;;;;;;
103080;735284;666908;42128;77791488;65029919;;;;;;
103200;735284;666908;42128;83033509;67435001;;;;;;
103320;735284;666908;42128;82742567;66192482;;;;;;
103440;735284;666908;42128;82458680;65929049;;;;;;
103560;735284;666908;42128;84167147;69279052;;;;;;
103680;735284;666908;42128;83361996;65414037;;;;;;
103800;735284;666908;42128;78346625;63195594;;;;;;
103920;735284;666908;42128;82618493;64978271;;;;;;
104040;735284;666908;42128;84037574;65908594;;;;;;
104160;735284;666908;42128;80009848;62316926;;;;;;
104280;735284;666908;42128;77290887;66953717;;;;;;
104400;735284;666908;42128;77917081;61938248;;;;;;
104520;735284;666908;42128;85021986;67305583;;;;;;
104640;735284;666908;42128;79678919;67922000;;;;;;
104760;735284;666908;42128;90867534;66936800;;;;;;
104880;735284;666908;42128;78193152;65234611;;;;;;
105000;735284;666908;41964;85491326;67881658;;;;;;
105120;735288;666912;41968;76596546;63571912;;;;;;
105240;735284;666908;41964;80081631;66611238;;;;;;
105360;735284;666908;41964;76103260;65141343;;;;;;
105480;735284;666908;41964;84714481;65769468;;;;;;
105600;735284;666908;41964;90740921;67366773;;;;;;
105720;735284;666908;41964;86407210;67394278;;;;;;
105840;735284;666908;41964;81639723;65263303;;;;;;
105960;735284;666908;41964;86666219;65653529;;;;;;
106080;735284;666908;41964;84877275;65245708;;;;;;
106200;735284;666908;41964;80240682;66982894;;;;;;
106320;735284;666908;42112;83443676;65186369;;;;;;
106440;735284;666908;42116;83231547;69581503;;;;;;
106560;735284;666908;42116;85703052;65554723;;;;;;
106680;735284;666908;42116;79109016;64379329;;;;;;
106800;735284;666908;42116;82222201;69967824;;;;;;
106920;735284;666908;42116;76401199;65727462;;;;;;
107040;735284;666908;42116;79086743;64735649;;;;;;
107160;735284;666908;42116;82372192;66028350;;;;;;
107280;735284;666908;42116;81039759;65940478;;;;;;
107400;735284;666908;42116;83768562;67450274;;;;;;
107520;735284;666908;42116;80255014;64327125;;;;;;
107640;735284;666908;42116;82089337;64472785;;;;;;
107760;735284;666908;42116;87777305;66103685;;;;;;
