Tempo privilegiato,Tempo processore,Tempo utente,Altre operazioni IO,Altri byte IO,Byte dati IO,Byte del file di paging,Byte del pool di paging,Byte del pool non-paging,Byte letti IO,Byte massimi file di paging,Byte privati,Byte scritti IO,Byte virtuali,Conteggio degli handle,Conteggio thread,Creazione ID processo,Errori di pagina,ID processo,Massimo valore byte virtuali,Max working set,Operazioni dati IO,Operazioni lettura IO,Operazioni scrittura IO,Priorità base,Tempo trascorso,Working set,Working set - Privato,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Principale9
0,"1601,436666","1601,436666",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8816,9912132",2636300288,2631852032,"-0,91462097","2,5123716828","0,355799392","-1,561422703","-1,17225848","-0,550684358","-0,001421273","0,1603278452","0,0276915461"
0,"1589,4022641","1589,4022641",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8820,0092503",2636300288,2631852032,"-0,553559891","2,533281981","-0,733803038","-0,439618772","-1,169744973","-0,447703574","-0,172856828","-0,673288822","0,091384348"
0,"1588,110638","1588,110638",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8822,9962903",2636300288,2631852032,"-0,514807469","2,5358938397","-0,850794184","-0,319253024","-1,169537757","-0,436784985","-0,191245757","-0,762756922","0,0981749248"
0,"1598,3585575","1598,3585575",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8825,9983936",2636300288,2631852032,"-0,822268679","2,5188567757","0,0769617323","-1,274600755","-1,171809019","-0,524759097","-0,0452367","-0,052884412","0,0438421278"
"2,0820660491","1571,9598671","1569,877801",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8829,0002196",2636300288,2631852032,"0,1877229034","2,6131551694","-3,360172408","2,5518376908","-1,256222201","-0,054804953","0,0763381989","1,0039911375","0,056133842"
"1,5695727039","1598,8713944","1597,3018216",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8831,9867012",2636300288,2631852032,"-0,673337959","2,5556953404","-0,666029465","-0,293024296","-1,239915522","-0,34561106","0,3372498783","2,1578900656","-0,05508273"
"13,007661342","1534,9040383","1521,896377",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8834,9897391",2636300288,2631852032,"2,4432682566","2,9338391368","-12,20950807","13,17204487","-1,720740092","1,542173888","2,1598605201","13,578757539","-0,416673146"
"3,1237640307","1571,7739348","1568,6501707",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8837,9909261",2636300288,2631852032,"0,3023566422","2,639192951","-3,901018867","3,2522877596","-1,301428102","0,0683500857","0,3227105209","2,4347914525","-0,006818748"
"1,5611788264","1592,4024029","1590,8412241",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8840,9934649",2636300288,2631852032,"-0,480129908","2,5677575434","-1,247643815","0,3043894026","-1,238374974","-0,291609666","0,2431200114","1,6981595029","-0,020457216"
0,"1599,096617","1599,096617",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8843,9951597",2636300288,2631852032,"-0,844408683","2,5200840845","0,1434687375","-1,343639185","-1,172390235","-0,531990462","-0,034648444","-0,001744641","0,0396257181"
"0,5205181422","1562,595463","1562,0749449","9,3276360133","77,286126967","53,300777219",4766085120,367104,20304,"1,3325194305",4771176448,4766085120,"51,968257788",9305653248,307,27,16052,"13,325194305",22912,9306701824,4719943680,"2,6650388609","1,3325194305","1,3325194305",8,"8846,9969763",2636378112,2631929856,"27,26162912","3,0869545695","3,678147296","1,5373713794","-2,168048332","-1,736560502","2,7357569823","-1,198619872","2,8663671296"
"8,3279470948","1570,8590207","1562,5310737",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8849,9989166",2636378112,2631929856,"0,8746390603","2,763948937","-6,600949933","6,7508419486","-1,526208133","0,6865464995","1,5538979894","9,583728082","-0,320766879"
"13,010749569","1561,2899482","1548,2791987",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8853,0012417",2636378112,2631929856,"1,6519689632","2,8907056581","-9,822268765","10,714216262","-1,726670448","1,3168987162","2,5368583336","15,410704602","-0,556864273"
"1,5692830166","1586,0220354","1584,4527524",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8855,9882746",2636378112,2631929856,"-0,287838942","2,5801241068","-1,829410567","0,9043537515","-1,237414742","-0,23534398","0,1545002461","1,2673462245","0,01265369"
0,"1598,6626654","1598,6626654",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8858,9907842",2636378112,2631929856,"-0,831372656","2,5221339991","0,1041437192","-1,303313529","-1,172356659","-0,527633834","-0,040489749","-0,031883083","0,0417356287"
0,"1598,440287","1598,440287",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8861,992734",2636378112,2631929856,"-0,824700192","2,5229270651","0,0839580139","-1,282622967","-1,172379415","-0,525879269","-0,043645597","-0,04728472","0,0428623174"
0,"1601,4727262","1601,4727262",0,0,0,4766085120,367104,20304,0,4771176448,4766085120,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8864,9948535",2636378112,2631929856,"-0,915679943","2,5181774384","0,3584513125","-1,565345599","-1,173101148","-0,552017943","-0,000431748","0,1627737987","0,0267487586"
0,"1568,8964663","1568,8964663",0,0,0,4766109696,367104,20440,0,4771176448,4766109696,0,9306701824,307,28,16052,"0,9991044694",22912,9306701824,4719943680,0,0,0,8,"8867,9975612",2636390400,2631942144,"-0,043512814","3,1117540468","-1,659961911","2,3770587858","0,6845042672","-0,438193336","-1,054445854","-2,006168587","0,3451645331"
"4,1855988278","1579,5403576","1575,3547588",0,0,0,4766109696,367104,20440,0,4771176448,4766109696,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8870,9839917",2636390400,2631942144,"0,0501898829","3,1930679528","-2,826744093","4,1166841204","0,5273245344","-0,063180886","0,1897463959","4,5221417226","0,1317588176"
0,"1588,9952069","1588,9952069",0,0,0,4766109696,367104,20440,0,4771176448,4766109696,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8873,9860854",2636390400,2631942144,"-0,671660483","3,0790189537","0,134091559","0,4899879034","0,7061752531","-0,634618998","-0,675976123","-0,623675586","0,3379145916"
0,"1599,6261624","1599,6261624",0,0,0,4766109696,367104,20440,0,4771176448,4766109696,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8876,9877633",2636390400,2631942144,"-0,990613678","3,0613295487","1,0965261288","-0,50106633","0,7038217432","-0,72587564","-0,524510153","0,1127297022","0,2815529218"
"0,5205659186","1598,6579361","1598,1373702",0,0,0,4766109696,367104,20440,0,4771176448,4766109696,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8879,9893044",2636390400,2631942144,"-0,907066862","3,0756260941","0,7470285439","-0,069415797","0,6814540803","-0,656755218","-0,41386713","0,767107351","0,2547555567"
0,"1601,4402932","1601,4402932",0,0,0,4766109696,367104,20440,0,4771176448,4766109696,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8882,9914847",2636390400,2631942144,"-1,045040713","3,0590689359","1,2606659519","-0,670258078","0,7032911389","-0,741724781","-0,498640651","0,2383988367","0,2718413385"
0,"1571,1913249","1571,1913249","2,330249869","19,307784629","13,315713537",4766081024,365504,20304,"0,3328928384",4771176448,4766081024,"12,982820699",9305653248,305,27,16052,"0,6657856769",22912,9306701824,4719943680,"0,6657856769","0,3328928384","0,3328928384",8,"8885,9957735",2636378112,2631929856,"8,7152431629","2,5198565734","-6,959651917","-5,324358513","4,4939111265","-0,182003853","-1,538481063","-0,791379364","-0,137745077"
0,"1569,9895841","1569,9895841","4,6626179601","38,633120241","26,6435312",4766076928,365504,20304,"0,66608828",4771176448,4766076928,"25,97744292",9305653248,304,27,16052,"3,9965296801",22912,9306701824,4719943680,"1,33217656","0,66608828","0,66608828",8,"8888,998381",2636386304,2631938048,"15,952734688","2,6089215466","-6,700033863","-6,844074083","5,5718875292","-0,443659047","-1,248754607","-0,506212223","0,2473136982"
"6,7640656602","1583,3116772","1576,5476116","2,3310004681","19,314003878","13,320002675",4766101504,367104,20440,"0,3330000669",4771176448,4766101504,"12,987002608",9306701824,307,28,16052,"2,6640005349",22912,9306701824,4719943680,"0,6660001337","0,3330000669","0,3330000669",8,"8892,0013826",2636394496,2631946240,"6,9266824007","3,3719609021","-2,024707094","5,2318112321","0,1876210725","-0,206707678","1,7141239673","8,5025001899","0,6836291748"
"2,6162848621","1594,363995","1591,7477101",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8894,9874871",2636394496,2631946240,"-0,558856066","3,1324767833","-0,695802457","1,705609801","0,5922857851","-0,376742806","0,0276793519","3,3737412325","0,1467524355"
0,"1603,4728693","1603,4728693",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8897,9897596",2636394496,2631946240,"-1,106037588","3,0558961952","1,4445230291","-0,859542693","0,7033662691","-0,761401753","-0,467877936","0,3788453376","0,2586503403"
0,"1592,9941547","1592,9941547",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8900,9921639",2636394496,2631946240,"-0,791650804","3,0741551141","0,4957669782","0,1172407079","0,7055460583","-0,671752156","-0,617150486","-0,347009391","0,314103184"
0,"1587,2696817","1587,2696817",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8903,994568",2636394496,2631946240,"-0,619902499","3,0843179074","-0,02255782","0,6508350211","0,7067048708","-0,622845599","-0,698691823","-0,743539348","0,3443735753"
0,"1603,3951635","1603,3951635",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8906,996986",2636394496,2631946240,"-1,103704466","3,0572718283","1,4373306089","-0,852417457","0,7031713902","-0,761189433","-0,468948182","0,3734700022","0,258908271"
0,"1593,6679183","1593,6679183",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8909,9991014",2636394496,2631946240,"-0,811863539","3,0742510099","0,5566097912","0,0543141781","0,7051898076","-0,677979786","-0,607514939","-0,300330686","0,3103807072"
"2,0819237322","1600,99935","1598,9174263",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8913,0011326",2636394496,2631946240,"-0,813870213","3,1111061575","0,1733463682","0,7363465623","0,613539207","-0,497103724","-0,005438496","3,092822276","0,1440181025"
0,"1592,3909142","1592,3909142",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8915,9879934",2636394496,2631946240,"-0,773549227","3,0772523266","0,4408900776","0,1732773698","0,7053233749","-0,667337681","-0,625683293","-0,388783477","0,317042621"
"0,5202512762","1584,6853873","1584,165136",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8918,9913498",2636394496,2631946240,"-0,487900415","3,1030148583","-0,518419315","1,2327708178","0,6844161119","-0,540516686","-0,611098295","-0,201532515","0,3259508878"
0,"1598,250272","1598,250272",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8921,9936565",2636394496,2631946240,"-0,949342628","3,0681032562","0,9712695935","-0,37300935","0,7039240098","-0,717853826","-0,542183531","0,0170972233","0,2859040882"
"0,5204672367","1596,7934821","1596,2730149","4,6633786738","38,639423297","26,647878136",4766101504,367104,20440,"0,6661969534",4771176448,4766101504,"25,981681183",9306701824,307,28,16052,"2,9978862903",22912,9306701824,4719943680,"1,3323939068","0,6661969534","0,6661969534",8,"8924,9957667",2636394496,2631946240,"12,533593152","3,332057042","4,0341842748","-0,376480552","0,2869243083","-1,521859625","1,4819804531","0,9068571233","1,9584169757"
0,"1594,665241","1594,665241",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8927,9979642",2636394496,2631946240,"-0,841782052","3,0750371018","0,6465894818","-0,038892726","0,7045528654","-0,687433099","-0,593233085","-0,231231833","0,3047909863"
"6,245139616","1570,6526134","1564,4074738",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8931,000299",2636394496,2631946240,"0,5324470162","3,2631054013","-4,668073164","6,295621857","0,4396494058","0,2496949536","0,5573839892","6,7604622152","0,0495355369"
"5,2324822856","1583,3491396","1578,1166573",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8933,9864534",2636394496,2631946240,"0,0455084648","3,2180986723","-3,009377527","4,4478275003","0,4806318457","0,0221246393","0,4962337641","6,2365233954","0,0442390131"
0,"1589,1935604","1589,1935604",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8936,9891556",2636394496,2631946240,"-0,677616943","3,085596066","0,1510470245","0,4710575741","0,7055167229","-0,640994526","-0,671148559","-0,610246075","0,3336202075"
0,"1598,8373788","1598,8373788",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8939,9913371",2636394496,2631946240,"-0,966953691","3,0695877528","1,0241098792","-0,427976013","0,7033751895","-0,723791597","-0,533745818","0,0577805431","0,2824872357"
0,"1598,5438054","1598,5438054",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8942,9930925",2636394496,2631946240,"-0,958145209","3,0705020318","0,9974784478","-0,40064867","0,7033677279","-0,721426893","-0,537915945","0,0374472517","0,2839910362"
0,"1593,5553333","1593,5553333","4,6630941148","38,637065523","26,646252085",4766101504,367104,20440,"0,6661563021",4771176448,4766101504,"25,980095783",9306701824,307,28,16052,"3,3307815106",22912,9306701824,4719943680,"1,3323126042","0,6661563021","0,6661563021",8,"8945,99542",2636394496,2631946240,"12,583826629","3,3280020828","4,0106762569","-0,411770676","0,3009409401","-1,548114275","1,2807088379","-0,035506143","1,9738674811"
"0,5204140184","1590,9056543","1590,3852403",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8948,9978372",2636394496,2631946240,"-0,674500205","3,0965679463","0,0441347755","0,6526312859","0,6823684621","-0,595315385","-0,522319923","0,2295932938","0,2924812554"
"9,3668377376","1549,6912657","1540,324428",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8952,0004514",2636394496,2631946240,"1,4881462903","3,3750603615","-8,136061787","10,296836738","0,3087004583","0,793918021","1,0049860934","9,6348047286","-0,030938095"
"0,5231079637","1592,8637494","1592,3406415",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8954,9874065",2636394496,2631946240,"-0,732964488","3,0941235275","0,2199540895","0,4717863313","0,6816908092","-0,612082021","-0,493755592","0,3689682752","0,281842405"
0,"1597,2571802","1597,2571802",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8957,9896234",2636394496,2631946240,"-0,919540475","3,0747630954","0,8807304364","-0,280907081","0,7032917854","-0,711155963","-0,556184577","-0,051664673","0,2905502403"
0,"1592,9397729","1592,9397729",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8960,9921302",2636394496,2631946240,"-0,790007466","3,0825297729","0,4897961076","0,1215209497","0,7041484272","-0,674307724","-0,617680177","-0,350727641","0,313367629"
"0,5204622784","1599,3805816","1598,8601193",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8963,994269",2636394496,2631946240,"-0,928760058","3,0842069206","0,8111369678","-0,137564715","0,6801941355","-0,66869364","-0,401509243","0,816727838","0,247332133"
"1,5613175102","1536,8568692","1535,2955517",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8966,9965411",2636394496,2631946240,"1,0560649696","3,2155549665","-5,373010703","6,3735221057","0,6485524081","-0,011111577","-1,04345684","-2,071762526","0,5147265"
"3,6420177128","1584,7979933","1581,1559756",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8969,9996841",2636394496,2631946240,"-0,164456513","3,1832261797","-2,079009126","3,2691276152","0,5482337177","-0,178397029","0,1368723908","4,1327150183","0,1333357877"
"1,5691118188","1592,1254588","1590,556347",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,"3,0127181898",22912,9306701824,4719943680,0,0,0,8,"8972,9870429",2636431360,2631983104,"-0,525494725","3,1200819838","-0,296203072","1,2668515611","0,5575579216","-0,411470803","-0,531800954","1,7968242121","-0,078037268"
"0,520528061","1599,0622033","1598,5416753",0,0,0,4766101504,367104,20440,0,4771176448,4766101504,0,9306701824,307,28,16052,0,22912,9306701824,4719943680,0,0,0,8,"8975,9888023",2636431360,2631983104,"-0,919192318","3,0860467795","0,7821763599","-0,107967022","0,6801165343","-0,66590173","-0,405847796","0,7947317152","0,2488416908"
0,"1598,7158049","1598,7158049",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8978,9912121",2636419072,2631970816,"-0,832954785","2,5364664695","0,1070637515","-1,309423593","-1,174184183","-0,5349755","-0,037365674","-0,028509251","0,037269853"
"1,0407037035","1594,8784257","1593,837722",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8981,993988",2636419072,2631970816,"-0,608874274","2,5678724928","-0,763766526","-0,269160017","-1,218422302","-0,380343089","0,1567242706","1,147973697","-0,006178575"
"0,5202105546","1585,6017704","1585,0815599",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8984,9975795",2636419072,2631970816,"-0,385041642","2,5718528552","-1,341943636","0,2541832342","-1,193998741","-0,361960518","-0,099830347","-0,215957853","0,0747773758"
"6,2459673953","1572,4222918","1566,1763244",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8987,9995164",2636419072,2631970816,"0,6097940729","2,7292674326","-5,414622859","5,2381784394","-1,438774679","0,4214938493","1,080979192","6,806340683","-0,206057261"
"3,6431764862","1585,3022253","1581,6590488",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8991,0017042",2636419072,2631970816,"-0,049115476","2,6465821059","-2,9396657","2,3303393503","-1,3290874","0,0060981232","0,6423715247","4,0913658892","-0,114960295"
0,"1595,851304","1595,851304",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8993,987963",2636419072,2631970816,"-0,747010052","2,5434145703","-0,15253923","-1,042592868","-1,173921281","-0,511182455","-0,078113481","-0,226920114","0,052186807"
0,"1604,8276815","1604,8276815",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8996,9896482",2636419072,2631970816,"-1,016321997","2,5285427916","0,6600960317","-1,879407793","-1,175919469","-0,588259646","0,0497805739","0,3948730896","0,0045891707"
"1,0404942378","1587,2739597","1586,2334655",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"8999,9930286",2636419072,2631970816,"-0,380740731","2,5833019035","-1,452455292","0,4393520705","-1,217202952","-0,316105082","0,0484108353","0,6209391338","0,0338068179"
0,"1581,1325911","1581,1325911",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9002,9952278",2636419072,2631970816,"-0,305412125","2,5697227724","-1,485273696","0,3293630258","-1,170971994","-0,3854992","-0,287766563","-1,246473274","0,1299957959"
0,"1597,091822","1597,091822",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9005,9967772",2636419072,2631970816,"-0,78422617","2,5429596866","-0,04043699","-1,158391575","-1,174469752","-0,522418249","-0,060391417","-0,140980074","0,0454111109"
"1,5611313561","1594,4354917","1592,8743604",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9008,9994073",2636419072,2631970816,"-0,541097244","2,5845846117","-1,066055572","0,1131164764","-1,241460609","-0,316949369","0,2749158533","1,8385660695","-0,036159372"
"0,5204283187","1599,2762233","1598,7557949",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9012,001742",2636419072,2631970816,"-0,795279449","2,5522988795","-0,104490686","-1,020757878","-1,197579041","-0,480482679","0,095144835","0,7315908143","0,0018719711"
"5,7536994823","1578,6059125","1572,852213",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9014,9889505",2636419072,2631970816,"0,3727414472","2,7108942433","-4,607697161","4,3385160632","-1,419454847","0,3094825869","1,0515234125","6,5524738437","-0,209129362"
0,"1590,4268974","1590,4268974",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9017,9922715",2636419072,2631970816,"-0,584260337","2,5559653545","-0,644063731","-0,537246925","-1,173320211","-0,465905077","-0,155294147","-0,602647492","0,0805094992"
0,"1588,1557689","1588,1557689",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9020,9939843",2636419072,2631970816,"-0,516120528","2,5602472593","-0,84973561","-0,325572434","-1,172902991","-0,44659306","-0,187637477","-0,759965388","0,0924880918"
0,"1603,2589962","1603,2589962",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9023,9966573",2636419072,2631970816,"-0,969252443","2,5349420401","0,51760171","-1,733530629","-1,176216947","-0,57617636","0,0275426343","0,2862327208","0,012437501"
0,"1591,5013917","1591,5013917",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9026,9989324",2636419072,2631970816,"-0,61649594","2,555378797","-0,546940251","-0,637529459","-1,173762513","-0,475566888","-0,139949598","-0,528210299","0,074664421"
"3,1223321753","1600,1952398","1597,0729077",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,"2,6641083234",22912,9306701824,4719943680,0,0,0,8,"9030,0014957",2636451840,2632003584,"-0,483420644","2,6122710336","-1,261954379","0,6356308036","-1,380231261","-0,120237291","0,4847223918","4,4271491721","-0,427406638"
0,"1593,7523001","1593,7523001",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9032,9877659",2636451840,2632003584,"-0,684021646","2,5520527571","-0,343161182","-0,847407799","-1,174263362","-0,494571896","-0,107739831","-0,372324027","0,0626678316"
"0,5203792504","1585,595576","1585,0751967",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9035,9903837",2636451840,2632003584,"-0,384822453","2,5785865501","-1,343384629","0,2542300772","-1,195079245","-0,36386919","-0,099552222","-0,216149995","0,0739581942"
0,"1597,7659738","1597,7659738",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9038,9926225",2636451840,2632003584,"-0,804440164","2,5460466403","0,020117013","-1,221640347","-1,175266346","-0,529270802","-0,050534577","-0,094293266","0,0413056041"
0,"1599,5480415","1599,5480415",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9041,994447",2636451840,2632003584,"-0,857905817","2,543426264","0,1814063599","-1,387803692","-1,175719554","-0,544693991","-0,025134123","0,0291524258","0,0318150668"
0,"1601,1114053","1601,1114053",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9044,9962681",2636451840,2632003584,"-0,904809837","2,541178324","0,3228950753","-1,533579522","-1,176125796","-0,558242925","-0,002849429","0,1374485705","0,0234829688"
0,"1575,5993886","1575,5993886",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9047,9981019",2636451840,2632003584,"-0,139388471","2,5850377776","-1,986919937","0,8446041806","-1,170717582","-0,33976046","-0,366293641","-1,629758134","0,1585648048"
"14,052237651","1567,6051779","1553,5529403",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9051,0002928",2636451840,2632003584,"1,5715618985","2,9292963513","-9,777419586","10,806457499","-1,776577206","1,374540288","2,8785658268","17,291258079","-0,659572927"
"0,5231646247","1585,7119773","1585,1888127",0,0,0,4766076928,367104,20304,0,4771176448,4766076928,0,9305653248,307,27,16052,0,22912,9306701824,4719943680,0,0,0,8,"9053,9869244",2636451840,2632003584,"-0,388019648","2,580937923","-1,334560954","0,244969343","-1,195647371","-0,365446788","-0,097154654","-0,204212079","0,0728640608"
